# [1]-ell [2]-1h+2h [3]-1h [4]-2h
5.820000000000000000e+02 6.083540974448761664e-05 6.074538873781338503e-05 9.002100667423246005e-08
5.830000000000000000e+02 6.069691010614946988e-05 6.060739908738363468e-05 8.951101876583507098e-08
5.840000000000000000e+02 6.055894320884937470e-05 6.046993982311309109e-05 8.900338573628206586e-08
5.850000000000000000e+02 6.042150612100163860e-05 6.033300802757040243e-05 8.849809343123779696e-08
5.860000000000000000e+02 6.028459593205223450e-05 6.019660080424862084e-05 8.799512780361260795e-08
5.870000000000000000e+02 6.014820975229267716e-05 6.006071527738010199e-05 8.749447491257618603e-08
5.880000000000000000e+02 6.001234471267601371e-05 5.992534859175343084e-05 8.699612092258416229e-08
5.890000000000000000e+02 5.987699796463451506e-05 5.979049791253210230e-05 8.650005210241151477e-08
5.900000000000000000e+02 5.974216667989942054e-05 5.965616042507522135e-05 8.600625482419959018e-08
5.910000000000000000e+02 5.960784805032252561e-05 5.952233333476001232e-05 8.551471556251137105e-08
5.920000000000000000e+02 5.947403928769965346e-05 5.938901386680625274e-05 8.502542089339870714e-08
5.930000000000000000e+02 5.934073762359590192e-05 5.925619926610242825e-05 8.453835749347689223e-08
5.940000000000000000e+02 5.920794030917286908e-05 5.912388679703385944e-05 8.405351213901251554e-08
5.950000000000000000e+02 5.907564461501745777e-05 5.899207374331244151e-05 8.357087170501808936e-08
5.960000000000000000e+02 5.894384783097263836e-05 5.886075740780828116e-05 8.309042316435827051e-08
5.970000000000000000e+02 5.881254726596986501e-05 5.872993511238300057e-05 8.261215358686464469e-08
5.980000000000000000e+02 5.868174024786326727e-05 5.859960419772480985e-05 8.213605013846051648e-08
5.990000000000000000e+02 5.855142412326554927e-05 5.846976202318525335e-05 8.166210008029423584e-08
6.000000000000000000e+02 5.842159625738556952e-05 5.834040596661768386e-05 8.119029076788301979e-08
6.010000000000000000e+02 5.829225403386761466e-05 5.821153342421734955e-05 8.072060965026442397e-08
6.020000000000000000e+02 5.816339485463228604e-05 5.808314181036312754e-05 8.025304426915764766e-08
6.030000000000000000e+02 5.803501613971906681e-05 5.795522855746093127e-05 7.978758225813325620e-08
6.040000000000000000e+02 5.790711532713045423e-05 5.782779111578866281e-05 7.932421134179255166e-08
6.050000000000000000e+02 5.777968987267774557e-05 5.770082695334279141e-05 7.886291933495390504e-08
6.060000000000000000e+02 5.765282432787817700e-05 5.757437582464037818e-05 7.844850323779711516e-08
6.070000000000000000e+02 5.752642867540316932e-05 5.744839275485687902e-05 7.803592054628958384e-08
6.080000000000000000e+02 5.740050042617459217e-05 5.732287526549861275e-05 7.762516067598206169e-08
6.090000000000000000e+02 5.727503710830230099e-05 5.719782089518278366e-05 7.721621311951563395e-08
6.100000000000000000e+02 5.715003626693767485e-05 5.707322719949173761e-05 7.680906744594030899e-08
6.110000000000000000e+02 5.702549546412888901e-05 5.694909175082885127e-05 7.640371330004092563e-08
6.120000000000000000e+02 5.690141227867734624e-05 5.682541213827567488e-05 7.600014040166949270e-08
6.130000000000000000e+02 5.677778430599569371e-05 5.670218596745060655e-05 7.559833854508472829e-08
6.140000000000000000e+02 5.665460915796735115e-05 5.657941086036905048e-05 7.519829759829883856e-08
6.150000000000000000e+02 5.653188446280723819e-05 5.645708445530480849e-05 7.480000750243005367e-08
6.160000000000000000e+02 5.640960786492417564e-05 5.633520440665311141e-05 7.440345827106302529e-08
6.170000000000000000e+02 5.628777702478437761e-05 5.621376838479476176e-05 7.400863998961490182e-08
6.180000000000000000e+02 5.616638961877660390e-05 5.609277407596189598e-05 7.361554281470890785e-08
6.190000000000000000e+02 5.604544333907832197e-05 5.597221918210476988e-05 7.322415697355251607e-08
6.200000000000000000e+02 5.592493589352357663e-05 5.585210142076025164e-05 7.283447276332475129e-08
6.210000000000000000e+02 5.580486500547186931e-05 5.573241852492130427e-05 7.244648055056730611e-08
6.220000000000000000e+02 5.568522841367852815e-05 5.561316824290794516e-05 7.206017077058300193e-08
6.230000000000000000e+02 5.556602387216626388e-05 5.549434833823942544e-05 7.167553392684036450e-08
6.240000000000000000e+02 5.544724915009806754e-05 5.537595658950768328e-05 7.129256059038423459e-08
6.250000000000000000e+02 5.532890203165132773e-05 5.525799079025207785e-05 7.091124139925233429e-08
6.260000000000000000e+02 5.521098031589315419e-05 5.514044874883525498e-05 7.053156705789718033e-08
6.270000000000000000e+02 5.509348181665707690e-05 5.502332828832046287e-05 7.015352833661522352e-08
6.280000000000000000e+02 5.497640436242080906e-05 5.490662724634983008e-05 6.977711607098068665e-08
6.290000000000000000e+02 5.485974579618520269e-05 5.479034347502391748e-05 6.940232116128488163e-08
6.300000000000000000e+02 5.474350397535458659e-05 5.467447484078260503e-05 6.902913457198281906e-08
6.310000000000000000e+02 5.462767677161807332e-05 5.455901922428692735e-05 6.865754733114329850e-08
6.320000000000000000e+02 5.451226207083204522e-05 5.444397452030214248e-05 6.828755052990582806e-08
6.330000000000000000e+02 5.439725777290400926e-05 5.432933863758206784e-05 6.791913532194356576e-08
6.340000000000000000e+02 5.428266179167725826e-05 5.421510949875433101e-05 6.755229292292933149e-08
6.350000000000000000e+02 5.416847205481694158e-05 5.410128504020693505e-05 6.718701461000986419e-08
6.360000000000000000e+02 5.405468650369704377e-05 5.398786321197575897e-05 6.682329172128320254e-08
6.370000000000000000e+02 5.394130309328860342e-05 5.387484197763331862e-05 6.646111565528233899e-08
6.380000000000000000e+02 5.382831979204889404e-05 5.376221931417842875e-05 6.610047787046337360e-08
6.390000000000000000e+02 5.371573458181179775e-05 5.364999321192709842e-05 6.574136988469962364e-08
6.400000000000000000e+02 5.360354545767914784e-05 5.353816167440436825e-05 6.538378327477990215e-08
6.410000000000000000e+02 5.349175042791318272e-05 5.342672271823727261e-05 6.502770967591238158e-08
6.420000000000000000e+02 5.338034751382996884e-05 5.331567437304873683e-05 6.467314078123297064e-08
6.430000000000000000e+02 5.326933474969392136e-05 5.320501468135259936e-05 6.432006834131897176e-08
6.440000000000000000e+02 5.315871018261325321e-05 5.309474169844954867e-05 6.396848416370692086e-08
6.450000000000000000e+02 5.304866087836162267e-05 5.298500829716964799e-05 6.365258119197441556e-08
6.460000000000000000e+02 5.293899502599043569e-05 5.287565703451139689e-05 6.333799147903775109e-08
6.470000000000000000e+02 5.282971071549427428e-05 5.276668600759413743e-05 6.302470790013600313e-08
6.480000000000000000e+02 5.272080604926866905e-05 5.265809332588939148e-05 6.271272337927861774e-08
6.490000000000000000e+02 5.261227914201063721e-05 5.254987711112179855e-05 6.240203088883936497e-08
6.500000000000000000e+02 5.250412812062054194e-05 5.244203549717138849e-05 6.209262344915628781e-08
6.510000000000000000e+02 5.239635112410454129e-05 5.233456662997640991e-05 6.178449412813321292e-08
6.520000000000000000e+02 5.228894630347806033e-05 5.222746866743721561e-05 6.147763604084681998e-08
6.530000000000000000e+02 5.218191182167036780e-05 5.212073977932121197e-05 6.117204234915733742e-08
6.540000000000000000e+02 5.207524585342974228e-05 5.201437814716841813e-05 6.086770626132188507e-08
6.550000000000000000e+02 5.196894658522977682e-05 5.190838196419816366e-05 6.056462103161316382e-08
6.560000000000000000e+02 5.186301221517644247e-05 5.180274943521650442e-05 6.026277995994048770e-08
6.570000000000000000e+02 5.175744095291610729e-05 5.169747877652463463e-05 5.996217639147547482e-08
6.580000000000000000e+02 5.165223101954436846e-05 5.159256821582808490e-05 5.966280371628070274e-08
6.590000000000000000e+02 5.154738064751571120e-05 5.148801599214676734e-05 5.936465536894250652e-08
6.600000000000000000e+02 5.144288808055412303e-05 5.138382035572591517e-05 5.906772482820663543e-08
6.610000000000000000e+02 5.133875157356444671e-05 5.127997956794782858e-05 5.877200561661801905e-08
6.620000000000000000e+02 5.123496939254455984e-05 5.117649190124439325e-05 5.847749130016361722e-08
6.630000000000000000e+02 5.113153981449850320e-05 5.107335563901058129e-05 5.818417548791929328e-08
6.640000000000000000e+02 5.102846112735021886e-05 5.097056907551852147e-05 5.789205183169904982e-08
6.650000000000000000e+02 5.092573162985826419e-05 5.086813051583255875e-05 5.760111402570847966e-08
6.660000000000000000e+02 5.082334963153124405e-05 5.076603827572504564e-05 5.731135580620147271e-08
6.670000000000000000e+02 5.072131345254400874e-05 5.066429068159287221e-05 5.702277095113970211e-08
6.680000000000000000e+02 5.061962142365467867e-05 5.056288607037482275e-05 5.673535327985554475e-08
6.690000000000000000e+02 5.051827188612237373e-05 5.046182278946965754e-05 5.644909665271858861e-08
6.700000000000000000e+02 5.041726319162585069e-05 5.036109919665504841e-05 5.616399497080527000e-08
6.710000000000000000e+02 5.031659370218262851e-05 5.026071366000705638e-05 5.588004217557048287e-08
6.720000000000000000e+02 5.021626179006913684e-05 5.016066455782061223e-05 5.559723224852429016e-08
6.730000000000000000e+02 5.011626583774140664e-05 5.006095027853049847e-05 5.531555921090985939e-08
6.740000000000000000e+02 5.001660423775660779e-05 4.996156922063321905e-05 5.503501712338563996e-08
6.750000000000000000e+02 4.991727539269518311e-05 4.986251979260947209e-05 5.475560008570983685e-08
6.760000000000000000e+02 4.981827771508387672e-05 4.976380041284744939e-05 5.447730223642848403e-08
6.770000000000000000e+02 4.971960962731925715e-05 4.966540950956669151e-05 5.420011775256566868e-08
6.780000000000000000e+02 4.962126956159208069e-05 4.956734552074276289e-05 5.392404084931734862e-08
6.790000000000000000e+02 4.952325595981231884e-05 4.946960689403257058e-05 5.364906577974767778e-08
6.800000000000000000e+02 4.942556727353484972e-05 4.937219208670036072e-05 5.337518683448860063e-08
6.810000000000000000e+02 4.932820196388576630e-05 4.927509956554432480e-05 5.310239834144129296e-08
6.820000000000000000e+02 4.923115850148949085e-05 4.917832780682401231e-05 5.283069466548169217e-08
6.830000000000000000e+02 4.913443536639651286e-05 4.908187529618834654e-05 5.256007020816797315e-08
6.840000000000000000e+02 4.903803104801157426e-05 4.898574052860412141e-05 5.229051940745056518e-08
6.850000000000000000e+02 4.894194404502282350e-05 4.888992200828544025e-05 5.202203673738534531e-08
6.860000000000000000e+02 4.884617286533145090e-05 4.879441824862360179e-05 5.175461670784988226e-08
6.870000000000000000e+02 4.875088630943472486e-05 4.869937193205574685e-05 5.151437737897636277e-08
6.880000000000000000e+02 4.865591187766327771e-05 4.860463680172962447e-05 5.127507593365337695e-08
6.890000000000000000e+02 4.856124810909106377e-05 4.851021140149760000e-05 5.103670759346314410e-08
6.900000000000000000e+02 4.846689355170390818e-05 4.841609428409319955e-05 5.079926761070741932e-08
6.910000000000000000e+02 4.837284676233238125e-05 4.832228401106421477e-05 5.056275126816728688e-08
6.920000000000000000e+02 4.827910630658546553e-05 4.822877915270660034e-05 5.032715387886648730e-08
6.930000000000000000e+02 4.818567075878452799e-05 4.813557828799869005e-05 5.009247078583496282e-08
6.940000000000000000e+02 4.809253870189828141e-05 4.804268000453640211e-05 4.985869736187667110e-08
6.950000000000000000e+02 4.799970872747790163e-05 4.795008289846856657e-05 4.962582900933796143e-08
6.960000000000000000e+02 4.790717943559303933e-05 4.785778557443316061e-05 4.939386115987859126e-08
6.970000000000000000e+02 4.781494943476823832e-05 4.776578664549399118e-05 4.916278927424526401e-08
6.980000000000000000e+02 4.772301734191993665e-05 4.767408473307789253e-05 4.893260884204651023e-08
6.990000000000000000e+02 4.763138178229411141e-05 4.758267846691258119e-05 4.870331538152993775e-08
7.000000000000000000e+02 4.754004138940437079e-05 4.749156648496501219e-05 4.847490443936173845e-08
7.010000000000000000e+02 4.744899480497061532e-05 4.740074743338020983e-05 4.824737159040773685e-08
7.020000000000000000e+02 4.735824067885833615e-05 4.731021996642081656e-05 4.802071243751695996e-08
7.030000000000000000e+02 4.726777766901826562e-05 4.721998274640696046e-05 4.779492261130640486e-08
7.040000000000000000e+02 4.717760444142676644e-05 4.713003444365682060e-05 4.756999776994882391e-08
7.050000000000000000e+02 4.708771967002658011e-05 4.704037373642761937e-05 4.734593359896110541e-08
7.060000000000000000e+02 4.699812203666818507e-05 4.695099931085719073e-05 4.712272581099606900e-08
7.070000000000000000e+02 4.690881023105161572e-05 4.686190986090598218e-05 4.690037014563450580e-08
7.080000000000000000e+02 4.681978295066885066e-05 4.677310408829966659e-05 4.667886236918076555e-08
7.090000000000000000e+02 4.673103890074662776e-05 4.668458070247216739e-05 4.645819827445855546e-08
7.100000000000000000e+02 4.664257679418982170e-05 4.659633842050921225e-05 4.623837368060991552e-08
7.110000000000000000e+02 4.655439535152532978e-05 4.650837596709243572e-05 4.601938443289532534e-08
7.120000000000000000e+02 4.646649330084630998e-05 4.642069207444381385e-05 4.580122640249531309e-08
7.130000000000000000e+02 4.637886937775709002e-05 4.633328548227077647e-05 4.558389548631487036e-08
7.140000000000000000e+02 4.629152232531845570e-05 4.624615493771166503e-05 4.536738760678844927e-08
7.150000000000000000e+02 4.620445089399334603e-05 4.615929919528165802e-05 4.515169871168742131e-08
7.160000000000000000e+02 4.611765384159319871e-05 4.607271701681927239e-05 4.493682477392905154e-08
7.170000000000000000e+02 4.603112993322460063e-05 4.598640717143321049e-05 4.472276179138722641e-08
7.180000000000000000e+02 4.594487794123642622e-05 4.590036843544972211e-05 4.450950578670454485e-08
7.190000000000000000e+02 4.585889664516750439e-05 4.581459959236040011e-05 4.429705280710656655e-08
7.200000000000000000e+02 4.577318483169471236e-05 4.572909943277049787e-05 4.408539892421750953e-08
7.210000000000000000e+02 4.568774129458140146e-05 4.564386675434752456e-05 4.387454023387723804e-08
7.220000000000000000e+02 4.560256483462644646e-05 4.555890036177048411e-05 4.366447285596046078e-08
7.230000000000000000e+02 4.551765425961353201e-05 4.547419906667933792e-05 4.345519293419687534e-08
7.240000000000000000e+02 4.543300838426116411e-05 4.538976168762517212e-05 4.324669663599378759e-08
7.250000000000000000e+02 4.534862603017269519e-05 4.530558705002043953e-05 4.303898015225902885e-08
7.260000000000000000e+02 4.526450602578722330e-05 4.522167398608999437e-05 4.283203969722683770e-08
7.270000000000000000e+02 4.518064720633048454e-05 4.513802133482220150e-05 4.262587150828399983e-08
7.280000000000000000e+02 4.509704841376659248e-05 4.505462794192079107e-05 4.242047184579846946e-08
7.290000000000000000e+02 4.501370849674975731e-05 4.497149265975680806e-05 4.221583699294885764e-08
7.300000000000000000e+02 4.493062631057677067e-05 4.488861434732121229e-05 4.201196325555580652e-08
7.310000000000000000e+02 4.484797445390341174e-05 4.480614576642377706e-05 4.182868747963277004e-08
7.320000000000000000e+02 4.476557734653261795e-05 4.472393126232963281e-05 4.164608420298654374e-08
7.330000000000000000e+02 4.468343386696705798e-05 4.464196971676211823e-05 4.146415020494170749e-08
7.340000000000000000e+02 4.460154290014318497e-05 4.456026001785889500e-05 4.128288228428689729e-08
7.350000000000000000e+02 4.451990333738576775e-05 4.447880106012663495e-05 4.110227725913190150e-08
7.360000000000000000e+02 4.443851407636278131e-05 4.439759174439601209e-05 4.092233196676624612e-08
7.370000000000000000e+02 4.435737402104059530e-05 4.431663097777707418e-05 4.074304326351891153e-08
7.380000000000000000e+02 4.427648208163958277e-05 4.423591767361496657e-05 4.056440802461872425e-08
7.390000000000000000e+02 4.419583717459020321e-05 4.415545075144614403e-05 4.038642314405705821e-08
7.400000000000000000e+02 4.411543822248924142e-05 4.407522913695479256e-05 4.020908553445052938e-08
7.410000000000000000e+02 4.403528415405661561e-05 4.399525176192971206e-05 4.003239212690580138e-08
7.420000000000000000e+02 4.395537390409242945e-05 4.391551756422154454e-05 3.985633987088489399e-08
7.430000000000000000e+02 4.387570641343441035e-05 4.383602548770034114e-05 3.968092573407213281e-08
7.440000000000000000e+02 4.379628062891574076e-05 4.375677448221350189e-05 3.950614670224185993e-08
7.450000000000000000e+02 4.371709550332314025e-05 4.367776350354401360e-05 3.933199977912739527e-08
7.460000000000000000e+02 4.363814999535544216e-05 4.359899151336914849e-05 3.915848198629149348e-08
7.470000000000000000e+02 4.355944306958231939e-05 4.352045747921932554e-05 3.898559036299697953e-08
7.480000000000000000e+02 4.348097369640361329e-05 4.344216037443753421e-05 3.881332196607970696e-08
7.490000000000000000e+02 4.340274085200874381e-05 4.336409917813892080e-05 3.864167386982164195e-08
7.500000000000000000e+02 4.332474351833655340e-05 4.328627287517072716e-05 3.847064316582513186e-08
7.510000000000000000e+02 4.324698068303555062e-05 4.320868045607266316e-05 3.830022696288896706e-08
7.520000000000000000e+02 4.316945133942439101e-05 4.313132091703750942e-05 3.813042238688448919e-08
7.530000000000000000e+02 4.309215448645274416e-05 4.305419325987211318e-05 3.796122658063367793e-08
7.540000000000000000e+02 4.301508912866236408e-05 4.297729649195857388e-05 3.779263670378735032e-08
7.550000000000000000e+02 4.293825427614864066e-05 4.290062962621593687e-05 3.762464993270531884e-08
7.560000000000000000e+02 4.286164894452241543e-05 4.282419168106207702e-05 3.745726346033671490e-08
7.570000000000000000e+02 4.278527215487197354e-05 4.274798168037587353e-05 3.729047449610207261e-08
7.580000000000000000e+02 4.270912293372555740e-05 4.267199865345978470e-05 3.712428026577555811e-08
7.590000000000000000e+02 4.263320031301405663e-05 4.259624163500268685e-05 3.695867801136921722e-08
7.600000000000000000e+02 4.255750333003403672e-05 4.252070966504301823e-05 3.679366499101732234e-08
7.610000000000000000e+02 4.248203102741103206e-05 4.244540178893216689e-05 3.662923847886194362e-08
7.620000000000000000e+02 4.240678245306319803e-05 4.237031705729825832e-05 3.646539576493972447e-08
7.630000000000000000e+02 4.233175666016524095e-05 4.229545452601017348e-05 3.630213415506941145e-08
7.640000000000000000e+02 4.225695270711259875e-05 4.222081325614185821e-05 3.613945097074007241e-08
7.650000000000000000e+02 4.218236965748595370e-05 4.214639231393695117e-05 3.597734354900090940e-08
7.660000000000000000e+02 4.210800658001601614e-05 4.207219077077366243e-05 3.581580924235120395e-08
7.670000000000000000e+02 4.203386254854860640e-05 4.199820770312997738e-05 3.565484541863172482e-08
7.680000000000000000e+02 4.195993664201000780e-05 4.192444219254909101e-05 3.549444946091686360e-08
7.690000000000000000e+02 4.188622794437259060e-05 4.185089332560518096e-05 3.533461876740765053e-08
7.700000000000000000e+02 4.181273554462072066e-05 4.177756019386939752e-05 3.517535075132573639e-08
7.710000000000000000e+02 4.173945853671693235e-05 4.170444189387612457e-05 3.501664284080783100e-08
7.720000000000000000e+02 4.166639601956840632e-05 4.163153752708960648e-05 3.485849247880182923e-08
7.730000000000000000e+02 4.159354709699369809e-05 4.155884619987073767e-05 3.470089712296316854e-08
7.740000000000000000e+02 4.152091087768971053e-05 4.148636702344415706e-05 3.454385424555207334e-08
7.750000000000000000e+02 4.144848647519891027e-05 4.141409911386557968e-05 3.438736133333182496e-08
7.760000000000000000e+02 4.137627300787692365e-05 4.134204159198945361e-05 3.423141588746789194e-08
7.770000000000000000e+02 4.130426959886025458e-05 4.127019358343682689e-05 3.407601542342776183e-08
7.780000000000000000e+02 4.123262051243141636e-05 4.119868403195601743e-05 3.393648047539879121e-08
7.790000000000000000e+02 4.116117918598203906e-05 4.112738175939705844e-05 3.379742658497903054e-08
7.800000000000000000e+02 4.108994475942686530e-05 4.105628590783962740e-05 3.365885158723496485e-08
7.810000000000000000e+02 4.101891637731992519e-05 4.098539562399039721e-05 3.352075332952913883e-08
7.820000000000000000e+02 4.094809318882358922e-05 4.091471005915215672e-05 3.338312967143540721e-08
7.830000000000000000e+02 4.087747434767800050e-05 4.084422836919334468e-05 3.324597848465487334e-08
7.840000000000000000e+02 4.080705901217069676e-05 4.077394971451776660e-05 3.310929765293233737e-08
7.850000000000000000e+02 4.073684634510650344e-05 4.070387326003452848e-05 3.297308507197375022e-08
7.860000000000000000e+02 4.066683551377755547e-05 4.063399817512819412e-05 3.283733864936396536e-08
7.870000000000000000e+02 4.059702568993375278e-05 4.056432363362926776e-05 3.270205630448546332e-08
7.880000000000000000e+02 4.052741604975322256e-05 4.049484881378478506e-05 3.256723596843740719e-08
7.890000000000000000e+02 4.045800577381318812e-05 4.042557289822922939e-05 3.243287558395581627e-08
7.900000000000000000e+02 4.038879404706093934e-05 4.035649507395560394e-05 3.229897310533370023e-08
7.910000000000000000e+02 4.031978005878521655e-05 4.028761453228687660e-05 3.216552649834273495e-08
7.920000000000000000e+02 4.025096300258754011e-05 4.021893046884738405e-05 3.203253374015473337e-08
7.930000000000000000e+02 4.018234207635400766e-05 4.015044208353474423e-05 3.189999281926414191e-08
7.940000000000000000e+02 4.011391648222717936e-05 4.008214858049176865e-05 3.176790173541105980e-08
7.950000000000000000e+02 4.004568542657828845e-05 4.001404916807878141e-05 3.163625849950527738e-08
7.960000000000000000e+02 3.997764811997951278e-05 3.994614305884596525e-05 3.150506113355002990e-08
7.970000000000000000e+02 3.990980377717661900e-05 3.987842946950605319e-05 3.137430767056723368e-08
7.980000000000000000e+02 3.984215161706174238e-05 3.981090762090721673e-05 3.124399615452291406e-08
7.990000000000000000e+02 3.977469086264634945e-05 3.974357673800609631e-05 3.111412464025332827e-08
8.000000000000000000e+02 3.970742074103448535e-05 3.967643604984109602e-05 3.098469119339144565e-08
8.010000000000000000e+02 3.964034048339618374e-05 3.960948478950588849e-05 3.085569389029440716e-08
8.020000000000000000e+02 3.957344932494108686e-05 3.954272219412311611e-05 3.072713081797145483e-08
8.030000000000000000e+02 3.950674650489227553e-05 3.947614750481826185e-05 3.059900007401200010e-08
8.040000000000000000e+02 3.944023126646026869e-05 3.940975996669375710e-05 3.047129976651482383e-08
8.050000000000000000e+02 3.937390285681731421e-05 3.934355882880329964e-05 3.034402801401766001e-08
8.060000000000000000e+02 3.930776052707174754e-05 3.927754334412632070e-05 3.021718294542719646e-08
8.070000000000000000e+02 3.924180353224263491e-05 3.921171276954268237e-05 3.009076269994957181e-08
8.080000000000000000e+02 3.917603113123461307e-05 3.914606636580759188e-05 2.996476542702201727e-08
8.090000000000000000e+02 3.911044258681288489e-05 3.908060339752663785e-05 2.983918928624402199e-08
8.100000000000000000e+02 3.904503716557838433e-05 3.901532313313107726e-05 2.971403244731003033e-08
8.110000000000000000e+02 3.897981413794323284e-05 3.895022484485329180e-05 2.958929308994204648e-08
8.120000000000000000e+02 3.891477277810629059e-05 3.888530780870246787e-05 2.946496940382312918e-08
8.130000000000000000e+02 3.884991236402887709e-05 3.882057130444034436e-05 2.934105958853099882e-08
8.140000000000000000e+02 3.878523217741076294e-05 3.875601461555729240e-05 2.921756185347252483e-08
8.150000000000000000e+02 3.872073150366631058e-05 3.869163702924849005e-05 2.909447441781868603e-08
8.160000000000000000e+02 3.865640963190076411e-05 3.862743783639032731e-05 2.897179551043996128e-08
8.170000000000000000e+02 3.859226585488674928e-05 3.856341633151690610e-05 2.884952336984199132e-08
8.180000000000000000e+02 3.852829946904093598e-05 3.849957181279683148e-05 2.872765624410233921e-08
8.190000000000000000e+02 3.846450977440084312e-05 3.843590358201003689e-05 2.860619239080690325e-08
8.200000000000000000e+02 3.840089607460201614e-05 3.837241094452502945e-05 2.848513007698794463e-08
8.210000000000000000e+02 3.833745767685501488e-05 3.830909320927595226e-05 2.836446757906121178e-08
8.220000000000000000e+02 3.827419389192290275e-05 3.824594968874013470e-05 2.824420318276485144e-08
8.230000000000000000e+02 3.821110403409877672e-05 3.818297969891567650e-05 2.812433518309799873e-08
8.240000000000000000e+02 3.814818742118343271e-05 3.812018255929917421e-05 2.800486188426010848e-08
8.250000000000000000e+02 3.808544337446330885e-05 3.805755759286371862e-05 2.788578159959078934e-08
8.260000000000000000e+02 3.802287121868840844e-05 3.799510412603689905e-05 2.776709265150979686e-08
8.270000000000000000e+02 3.796047028205060911e-05 3.793282148867915316e-05 2.764879337145799262e-08
8.280000000000000000e+02 3.789823989616201944e-05 3.787070901406217781e-05 2.753088209983840593e-08
8.290000000000000000e+02 3.783633169760624589e-05 3.780890661098480017e-05 2.742508662144406864e-08
8.300000000000000000e+02 3.777459217282169138e-05 3.774727253934978804e-05 2.731963347190621646e-08
8.310000000000000000e+02 3.771302066598084500e-05 3.768580614477568517e-05 2.721452120515809522e-08
8.320000000000000000e+02 3.765161652457828619e-05 3.762450677619544136e-05 2.710974838284299206e-08
8.330000000000000000e+02 3.759037909940979348e-05 3.756337378583552800e-05 2.700531357426386011e-08
8.340000000000000000e+02 3.752930774455184631e-05 3.750240652919551441e-05 2.690121535633417075e-08
8.350000000000000000e+02 3.746840181734116749e-05 3.744160436502763742e-05 2.679745231352851767e-08
8.360000000000000000e+02 3.740766067835431984e-05 3.738096665531648614e-05 2.669402303783383970e-08
8.370000000000000000e+02 3.734708369138775694e-05 3.732049276525905261e-05 2.659092612870127892e-08
8.380000000000000000e+02 3.728667022343768399e-05 3.726018206324468763e-05 2.648816019299782691e-08
8.390000000000000000e+02 3.722641964468024410e-05 3.720003392083528695e-05 2.638572384495875866e-08
8.400000000000000000e+02 3.716633132845183316e-05 3.714004771274569437e-05 2.628361570614035084e-08
8.410000000000000000e+02 3.710640465122956393e-05 3.708022281682419279e-05 2.618183440537292117e-08
8.420000000000000000e+02 3.704663899261181138e-05 3.702055861403309706e-05 2.608037857871423163e-08
8.430000000000000000e+02 3.698703373529895453e-05 3.696105448842955003e-05 2.597924686940309026e-08
8.440000000000000000e+02 3.692758826507428773e-05 3.690170982714647446e-05 2.587843792781366766e-08
8.450000000000000000e+02 3.686830197078500644e-05 3.684252402037359948e-05 2.577795041140985973e-08
8.460000000000000000e+02 3.680917424432336249e-05 3.678349646133866329e-05 2.567778298470000783e-08
8.470000000000000000e+02 3.675020448060790733e-05 3.672462654628871735e-05 2.557793431919198951e-08
8.480000000000000000e+02 3.669139207756506063e-05 3.666591367447170858e-05 2.547840309334898747e-08
8.490000000000000000e+02 3.663273643611047553e-05 3.660735724811793270e-05 2.537918799254483507e-08
8.500000000000000000e+02 3.657423696013091893e-05 3.654895667242190094e-05 2.528028770902052645e-08
8.510000000000000000e+02 3.651589305646600267e-05 3.649071135552415932e-05 2.518170094184046865e-08
8.520000000000000000e+02 3.645770413489014513e-05 3.643262070849329770e-05 2.508342639684933252e-08
8.530000000000000000e+02 3.639966960809469542e-05 3.637468414530806718e-05 2.498546278662901617e-08
8.540000000000000000e+02 3.634178889167016607e-05 3.631690108283970765e-05 2.488780883045639924e-08
8.550000000000000000e+02 3.628406140408856046e-05 3.625927094083430236e-05 2.479046325426079930e-08
8.560000000000000000e+02 3.622648656668584947e-05 3.620179314189526807e-05 2.469342479058198417e-08
8.570000000000000000e+02 3.616906380364459710e-05 3.614446711146606880e-05 2.459669217852880962e-08
8.580000000000000000e+02 3.611179254197669457e-05 3.608729227781295670e-05 2.450026416373773787e-08
8.590000000000000000e+02 3.605467221150621636e-05 3.603026807200788230e-05 2.440413949833178299e-08
8.600000000000000000e+02 3.599770224485234404e-05 3.597339392791146576e-05 2.430831694087979043e-08
8.610000000000000000e+02 3.594088207741258145e-05 3.591666928215622560e-05 2.421279525635620297e-08
8.620000000000000000e+02 3.588421114734588181e-05 3.586009357412978040e-05 2.411757321610073403e-08
8.630000000000000000e+02 3.582768889555603911e-05 3.580366624595826043e-05 2.402264959777866627e-08
8.640000000000000000e+02 3.577131476567514044e-05 3.574738674248980073e-05 2.392802318534132230e-08
8.650000000000000000e+02 3.571508820404714038e-05 3.569125451127815610e-05 2.383369276898675045e-08
8.660000000000000000e+02 3.565900865971158437e-05 3.563526900256646512e-05 2.373965714512086380e-08
8.670000000000000000e+02 3.560307558438741344e-05 3.557942966927109561e-05 2.364591511631880426e-08
8.680000000000000000e+02 3.554728843245687063e-05 3.552373596696558483e-05 2.355246549128639263e-08
8.690000000000000000e+02 3.549164666094961737e-05 3.546818735386479660e-05 2.345930708482234628e-08
8.700000000000000000e+02 3.543614972952680931e-05 3.541278329080903097e-05 2.336643871778010645e-08
8.710000000000000000e+02 3.538079710046543633e-05 3.535752324124840490e-05 2.327385921703056548e-08
8.720000000000000000e+02 3.532558823864266265e-05 3.530240667122723979e-05 2.318156741542466829e-08
