# [1]-ell [2]-1h+2h [3]-1h [4]-2h
5.820000000000000000e+02 1.822151421077357922e-04 1.821414804681521652e-04 7.366163958362460224e-08
5.830000000000000000e+02 1.817443904081779134e-04 1.816711440690479810e-04 7.324633912992202132e-08
5.840000000000000000e+02 1.812755215377254159e-04 1.812026885824317328e-04 7.283295529369333190e-08
5.850000000000000000e+02 1.808085249162824995e-04 1.807361034397250189e-04 7.242147655747092588e-08
5.860000000000000000e+02 1.803433900407015234e-04 1.802713781492104811e-04 7.201189149104230899e-08
5.870000000000000000e+02 1.798801064840952965e-04 1.798085022953446375e-04 7.160418875064757680e-08
5.880000000000000000e+02 1.794186638951573098e-04 1.793474655380791175e-04 7.119835707818743885e-08
5.890000000000000000e+02 1.789590519974879317e-04 1.788882576121875081e-04 7.079438530043694715e-08
5.900000000000000000e+02 1.785012605889288982e-04 1.784308683266006294e-04 7.039226232827011688e-08
5.910000000000000000e+02 1.780452795409038190e-04 1.779752875637479359e-04 6.999197715589149548e-08
5.920000000000000000e+02 1.775910987977667894e-04 1.775215052789067243e-04 6.959351886007718141e-08
5.930000000000000000e+02 1.771387083761562329e-04 1.770695114995568162e-04 6.919687659942206333e-08
5.940000000000000000e+02 1.766880983643574711e-04 1.766192963247438606e-04 6.880203961359772661e-08
5.950000000000000000e+02 1.762392589216701195e-04 1.761708499244475147e-04 6.840899722261587871e-08
5.960000000000000000e+02 1.757921802777836411e-04 1.757241625389575402e-04 6.801773882610130384e-08
5.970000000000000000e+02 1.753468527321581580e-04 1.752792244782555911e-04 6.762825390257163340e-08
5.980000000000000000e+02 1.749032666534127724e-04 1.748360261214040488e-04 6.724053200872537515e-08
5.990000000000000000e+02 1.744614124787192803e-04 1.743945579159405493e-04 6.685456277873679796e-08
6.000000000000000000e+02 1.740212807132032042e-04 1.739548103772796395e-04 6.647033592355951188e-08
6.010000000000000000e+02 1.735828619293501378e-04 1.735167740881199080e-04 6.608784123023601722e-08
6.020000000000000000e+02 1.731461467664187868e-04 1.730804396978575675e-04 6.570706856121551216e-08
6.030000000000000000e+02 1.727111259298597275e-04 1.726457979220060541e-04 6.532800785367834422e-08
6.040000000000000000e+02 1.722777901907407254e-04 1.722128395416218610e-04 6.495064911886845568e-08
6.050000000000000000e+02 1.718461303851771501e-04 1.717815554027357118e-04 6.457498244143145381e-08
6.060000000000000000e+02 1.714187954331692330e-04 1.713545578186849872e-04 6.423761448423523497e-08
6.070000000000000000e+02 1.709931051466177115e-04 1.709292034085679055e-04 6.390173804980672969e-08
6.080000000000000000e+02 1.705690506326078607e-04 1.705054832880779545e-04 6.356734452991191802e-08
6.090000000000000000e+02 1.701466230604630663e-04 1.700833886350840661e-04 6.323442537900320029e-08
6.100000000000000000e+02 1.697258136612096627e-04 1.696629106890959959e-04 6.290297211366530519e-08
6.110000000000000000e+02 1.693066137270474083e-04 1.692440407507353408e-04 6.257297631206728592e-08
6.120000000000000000e+02 1.688890146108249488e-04 1.688267701812115173e-04 6.224442961341954563e-08
6.130000000000000000e+02 1.684730077255206199e-04 1.684110904018031876e-04 6.191732371743695088e-08
6.140000000000000000e+02 1.680585845437291583e-04 1.679969928933453503e-04 6.159165038380764929e-08
6.150000000000000000e+02 1.676457365971524528e-04 1.675844691957207959e-04 6.126740143166670479e-08
6.160000000000000000e+02 1.672344554760967449e-04 1.671735109073576599e-04 6.094456873907599289e-08
6.170000000000000000e+02 1.668247328289738961e-04 1.667641096847313948e-04 6.062314424250878117e-08
6.180000000000000000e+02 1.664165603618085638e-04 1.663562572418722171e-04 6.030311993634043741e-08
6.190000000000000000e+02 1.660099298377489820e-04 1.659499453498766469e-04 5.998448787234287013e-08
6.200000000000000000e+02 1.656048330765846270e-04 1.655451658364254447e-04 5.966724015918624815e-08
6.210000000000000000e+02 1.652012619542669186e-04 1.651419105853049632e-04 5.935136896194404884e-08
6.220000000000000000e+02 1.647992084024355866e-04 1.647401715359339742e-04 5.903686650160389656e-08
6.230000000000000000e+02 1.643986644079497531e-04 1.643399406828951581e-04 5.872372505458350984e-08
6.240000000000000000e+02 1.639996220124235690e-04 1.639412100754713089e-04 5.841193695225137995e-08
6.250000000000000000e+02 1.636020733117665661e-04 1.635439718171861206e-04 5.810149458045249205e-08
6.260000000000000000e+02 1.632060104557281842e-04 1.631482180653491478e-04 5.779239037903821524e-08
6.270000000000000000e+02 1.628114256474476643e-04 1.627539410306062676e-04 5.748461684140225430e-08
6.280000000000000000e+02 1.624183111430076284e-04 1.623611329764936126e-04 5.717816651402019457e-08
6.290000000000000000e+02 1.620266592509922129e-04 1.619697862189962187e-04 5.687303199599373209e-08
6.300000000000000000e+02 1.616364623320502706e-04 1.615798931261116611e-04 5.656920593860064762e-08
6.310000000000000000e+02 1.612477127984617714e-04 1.611914461174169155e-04 5.626668104484771225e-08
6.320000000000000000e+02 1.608604031137092711e-04 1.608044376636402339e-04 5.596545006902912511e-08
6.330000000000000000e+02 1.604745257920537444e-04 1.604188602862374649e-04 5.566550581628986129e-08
6.340000000000000000e+02 1.600900733981135626e-04 1.600347065569713840e-04 5.536684114219146156e-08
6.350000000000000000e+02 1.597070385464489722e-04 1.596519690974966879e-04 5.506944895228455208e-08
6.360000000000000000e+02 1.593254139011493942e-04 1.592706405789476992e-04 5.477332220168397130e-08
6.370000000000000000e+02 1.589451921754257094e-04 1.588907137215310591e-04 5.447845389464884019e-08
6.380000000000000000e+02 1.585663661312060140e-04 1.585121812941218348e-04 5.418483708416651022e-08
6.390000000000000000e+02 1.581889285787353315e-04 1.581350361138638013e-04 5.389246487154115681e-08
6.400000000000000000e+02 1.578128723761796628e-04 1.577592710457736806e-04 5.360133040598583372e-08
6.410000000000000000e+02 1.574381904292332607e-04 1.573848790023490399e-04 5.331142688421908019e-08
6.420000000000000000e+02 1.570648756907301602e-04 1.570118529431800930e-04 5.302274755006522731e-08
6.430000000000000000e+02 1.566929211602595309e-04 1.566401858745654590e-04 5.273528569405890642e-08
6.440000000000000000e+02 1.563223198837840105e-04 1.562698708491309571e-04 5.244903465305302502e-08
6.450000000000000000e+02 1.559555999527177347e-04 1.559034080245976037e-04 5.219192812014170267e-08
6.460000000000000000e+02 1.555902077357827784e-04 1.555382718462897150e-04 5.193588949306676285e-08
6.470000000000000000e+02 1.552261364824973763e-04 1.551744555695170626e-04 5.168091298030117025e-08
6.480000000000000000e+02 1.548633794867980895e-04 1.548119524939681440e-04 5.142699282995349927e-08
6.490000000000000000e+02 1.545019300866803654e-04 1.544507559633509323e-04 5.117412332943814050e-08
6.500000000000000000e+02 1.541417816638433801e-04 1.540908593650382337e-04 5.092229880515013263e-08
6.510000000000000000e+02 1.537829276433371850e-04 1.537322561297150506e-04 5.067151362214136433e-08
6.520000000000000000e+02 1.534253614932141357e-04 1.533749397310303359e-04 5.042176218380133539e-08
6.530000000000000000e+02 1.530690767241834108e-04 1.530189036852518645e-04 5.017303893154074368e-08
6.540000000000000000e+02 1.527140668892682689e-04 1.526641415509237879e-04 4.992533834447734836e-08
6.550000000000000000e+02 1.523603255834675332e-04 1.523106469285284172e-04 4.967865493912610805e-08
6.560000000000000000e+02 1.520078464434195160e-04 1.519584134601504189e-04 4.943298326909119168e-08
6.570000000000000000e+02 1.516566231470693315e-04 1.516074348291445611e-04 4.918831792476186725e-08
6.580000000000000000e+02 1.513066494133396775e-04 1.512577047598066577e-04 4.894465353301074629e-08
6.590000000000000000e+02 1.509579190018043551e-04 1.509092170170474680e-04 4.870198475689538342e-08
6.600000000000000000e+02 1.506104257123650413e-04 1.505619654060696858e-04 4.846030629536219206e-08
6.610000000000000000e+02 1.502641633849309609e-04 1.502159437720480177e-04 4.821961288295378786e-08
6.620000000000000000e+02 1.499191258991017575e-04 1.498711459998122448e-04 4.797989928951868146e-08
6.630000000000000000e+02 1.495753071738535362e-04 1.495275660135336163e-04 4.774116031992439896e-08
6.640000000000000000e+02 1.492327011672271546e-04 1.491851977764133857e-04 4.750339081377242892e-08
6.650000000000000000e+02 1.488913018760201204e-04 1.488440352903750059e-04 4.726658564511661031e-08
6.660000000000000000e+02 1.485511033354812525e-04 1.485040725957590616e-04 4.703073972218416096e-08
6.670000000000000000e+02 1.482120996190078365e-04 1.481653037710207500e-04 4.679584798709902859e-08
6.680000000000000000e+02 1.478742848378459781e-04 1.478277229324303696e-04 4.656190541560790878e-08
6.690000000000000000e+02 1.475376531407936133e-04 1.474913242337767914e-04 4.632890701680932676e-08
6.700000000000000000e+02 1.472021987139064724e-04 1.471561018660735853e-04 4.609684783288507503e-08
6.710000000000000000e+02 1.468679157802061047e-04 1.468220500572672621e-04 4.586572293883350386e-08
6.720000000000000000e+02 1.465347985993917246e-04 1.464891630719495253e-04 4.563552744220669625e-08
6.730000000000000000e+02 1.462028414675536838e-04 1.461574352110708256e-04 4.540625648284880088e-08
6.740000000000000000e+02 1.458720387168901153e-04 1.458268608116574652e-04 4.517790523263777311e-08
6.750000000000000000e+02 1.455423847154262607e-04 1.454974342465310334e-04 4.495046889522898874e-08
6.760000000000000000e+02 1.452138738667361009e-04 1.451691499240303086e-04 4.472394270580172298e-08
6.770000000000000000e+02 1.448865006096666710e-04 1.448420022877358712e-04 4.449832193080746265e-08
6.780000000000000000e+02 1.445602594180649494e-04 1.445159858161972370e-04 4.427360186772111004e-08
6.790000000000000000e+02 1.442351448005072413e-04 1.441910950226624568e-04 4.404977784479416549e-08
6.800000000000000000e+02 1.439111513000310822e-04 1.438673244548102647e-04 4.382684522081066274e-08
6.810000000000000000e+02 1.435882734938694191e-04 1.435446686944845840e-04 4.360479938484454698e-08
6.820000000000000000e+02 1.432665059931873929e-04 1.432231223574313640e-04 4.338363575602032846e-08
6.830000000000000000e+02 1.429458434428217237e-04 1.429026800930384531e-04 4.316334978327546328e-08
6.840000000000000000e+02 1.426262805210218570e-04 1.425833365840767451e-04 4.294393694512465324e-08
6.850000000000000000e+02 1.423078119391939570e-04 1.422650865464445248e-04 4.272539274942681914e-08
6.860000000000000000e+02 1.419904324416474198e-04 1.419479247289142526e-04 4.250771273315444312e-08
6.870000000000000000e+02 1.416764071602660911e-04 1.416340950292278877e-04 4.231213103820337038e-08
6.880000000000000000e+02 1.413634506520851830e-04 1.413213333399897774e-04 4.211731209541861826e-08
6.890000000000000000e+02 1.410515578112827347e-04 1.410096345592623589e-04 4.192325202036461611e-08
6.900000000000000000e+02 1.407407235636005396e-04 1.406989936166469686e-04 4.172994695357176514e-08
6.910000000000000000e+02 1.404309428661043742e-04 1.403894054730440435e-04 4.153739306034124364e-08
6.920000000000000000e+02 1.401222107069467206e-04 1.400808651204161689e-04 4.134558653055268420e-08
6.930000000000000000e+02 1.398145221051306814e-04 1.397733675815522104e-04 4.115452357847206267e-08
6.940000000000000000e+02 1.395078721102772283e-04 1.394669079098346707e-04 4.096420044256297523e-08
6.950000000000000000e+02 1.392022558023937526e-04 1.391614811890084570e-04 4.077461338529849781e-08
6.960000000000000000e+02 1.388976682916446474e-04 1.388570825329516801e-04 4.058575869297507710e-08
6.970000000000000000e+02 1.385941047181246015e-04 1.385537070854490839e-04 4.039763267552854570e-08
6.980000000000000000e+02 1.382915602516332477e-04 1.382513500199668830e-04 4.021023166635111670e-08
6.990000000000000000e+02 1.379900300914519795e-04 1.379500065394298784e-04 4.002355202211049581e-08
7.000000000000000000e+02 1.376895094661232625e-04 1.376496718760006864e-04 3.983759012257065449e-08
7.010000000000000000e+02 1.373899936332309199e-04 1.373503412908605133e-04 3.965234237041387362e-08
7.020000000000000000e+02 1.370914778791835912e-04 1.370520100739925317e-04 3.946780519106495770e-08
7.030000000000000000e+02 1.367939575189988937e-04 1.367546735439663678e-04 3.928397503251630268e-08
7.040000000000000000e+02 1.364974278960905129e-04 1.364583270477253546e-04 3.910084836515545197e-08
7.050000000000000000e+02 1.362018843820563766e-04 1.361629659603747866e-04 3.891842168159314215e-08
7.060000000000000000e+02 1.359073223764694575e-04 1.358685856849729671e-04 3.873669149649412134e-08
7.070000000000000000e+02 1.356137373066695255e-04 1.355751816523231227e-04 3.855565434640815955e-08
7.080000000000000000e+02 1.353211246275578812e-04 1.352827493207682725e-04 3.837530678960397723e-08
7.090000000000000000e+02 1.350294798213925226e-04 1.349912841759866116e-04 3.819564540590324011e-08
7.100000000000000000e+02 1.347387983975863754e-04 1.347007817307898498e-04 3.801666679651729356e-08
7.110000000000000000e+02 1.344490758925067156e-04 1.344112375249228238e-04 3.783836758388468446e-08
7.120000000000000000e+02 1.341603078692760014e-04 1.341226471248644920e-04 3.766074441150996689e-08
7.130000000000000000e+02 1.338724899175753073e-04 1.338350061236315042e-04 3.748379394380475107e-08
7.140000000000000000e+02 1.335856176534487073e-04 1.335483101405827739e-04 3.730751286592929500e-08
7.150000000000000000e+02 1.332996867191096630e-04 1.332625548212260297e-04 3.713189788363596877e-08
7.160000000000000000e+02 1.330146927827494184e-04 1.329777358370262913e-04 3.695694572311410197e-08
7.170000000000000000e+02 1.327306315383463696e-04 1.326938488852155370e-04 3.678265313083617438e-08
7.180000000000000000e+02 1.324474987054776311e-04 1.324108896886042161e-04 3.660901687340504568e-08
7.190000000000000000e+02 1.321652900291319559e-04 1.321288539953945486e-04 3.643603373740312403e-08
7.200000000000000000e+02 1.318840012795246901e-04 1.318477375789954521e-04 3.626370052924252722e-08
7.210000000000000000e+02 1.316036282519137020e-04 1.315675362378386883e-04 3.609201407501638872e-08
7.220000000000000000e+02 1.313241667664173987e-04 1.312882457951970424e-04 3.592097122035195702e-08
7.230000000000000000e+02 1.310456126678339358e-04 1.310098620990036674e-04 3.575056883026440962e-08
7.240000000000000000e+02 1.307679618254626490e-04 1.307323810216736251e-04 3.558080378901274498e-08
7.250000000000000000e+02 1.304912101329259468e-04 1.304557984599259951e-04 3.541167299995587293e-08
7.260000000000000000e+02 1.302153535079940221e-04 1.301801103346086137e-04 3.524317338541111382e-08
7.270000000000000000e+02 1.299403878924097809e-04 1.299053125905232737e-04 3.507530188651296242e-08
7.280000000000000000e+02 1.296663092517163455e-04 1.296314011962532815e-04 3.490805546307375100e-08
7.290000000000000000e+02 1.293931135750852896e-04 1.293583721439918552e-04 3.474143109344517927e-08
7.300000000000000000e+02 1.291207968751468800e-04 1.290862214493725016e-04 3.457542577438120758e-08
7.310000000000000000e+02 1.288513377990498576e-04 1.288169116501797662e-04 3.442614887009852879e-08
7.320000000000000000e+02 1.285827416710033362e-04 1.285484642519579520e-04 3.427741904537286272e-08
7.330000000000000000e+02 1.283150046136356391e-04 1.282808753799541098e-04 3.412923368153156903e-08
7.340000000000000000e+02 1.280481227721166015e-04 1.280141411819408917e-04 3.398159017572316013e-08
7.350000000000000000e+02 1.277820923139962137e-04 1.277482578280554116e-04 3.383448594080112523e-08
7.360000000000000000e+02 1.275169094290451899e-04 1.274832215106399755e-04 3.368791840520909126e-08
7.370000000000000000e+02 1.272525703290967555e-04 1.272190284440838967e-04 3.354188501286673148e-08
7.380000000000000000e+02 1.269890712478893564e-04 1.269556748646663135e-04 3.339638322305635574e-08
7.390000000000000000e+02 1.267264084409113747e-04 1.266931570304010671e-04 3.325141051031130720e-08
7.400000000000000000e+02 1.264645781852465208e-04 1.264314712208822297e-04 3.310696436430440553e-08
7.410000000000000000e+02 1.262035767794210427e-04 1.261706137371313135e-04 3.296304228973804432e-08
7.420000000000000000e+02 1.259434005432517748e-04 1.259105809014455363e-04 3.281964180623475843e-08
7.430000000000000000e+02 1.256840458176958404e-04 1.256513690572476057e-04 3.267676044822906185e-08
7.440000000000000000e+02 1.254255089647013843e-04 1.253929745689365326e-04 3.253439576485998036e-08
7.450000000000000000e+02 1.251677863670595521e-04 1.251353938217396918e-04 3.239254531986451073e-08
7.460000000000000000e+02 1.249108744282579329e-04 1.248786232215664551e-04 3.225120669147239666e-08
7.470000000000000000e+02 1.246547695723347615e-04 1.246226591948624738e-04 3.211037747230093792e-08
7.480000000000000000e+02 1.243994682437350719e-04 1.243674981884658329e-04 3.197005526925180453e-08
7.490000000000000000e+02 1.241449669071673383e-04 1.241131366694639361e-04 3.183023770340782445e-08
7.500000000000000000e+02 1.238912620474615534e-04 1.238595711250516107e-04 3.169092240993087642e-08
7.510000000000000000e+02 1.236383501694286074e-04 1.236067980623906494e-04 3.155210703796110627e-08
7.520000000000000000e+02 1.233862277977208321e-04 1.233548140084703279e-04 3.141378925051626235e-08
7.530000000000000000e+02 1.231348914766935759e-04 1.231036155099691956e-04 3.127596672439265224e-08
7.540000000000000000e+02 1.228843377702677807e-04 1.228531991331177078e-04 3.113863715006607957e-08
7.550000000000000000e+02 1.226345632617941589e-04 1.226035614635625646e-04 3.100179823159452130e-08
7.560000000000000000e+02 1.223855645539178845e-04 1.223546991062313756e-04 3.086544768652083802e-08
7.570000000000000000e+02 1.221373382684452097e-04 1.221066086851994381e-04 3.072958324577692026e-08
7.580000000000000000e+02 1.218898810462100939e-04 1.218592868435565028e-04 3.059420265358802670e-08
7.590000000000000000e+02 1.216431895469430020e-04 1.216127302432756254e-04 3.045930366737865768e-08
7.600000000000000000e+02 1.213972604491401770e-04 1.213669355650824936e-04 3.032488405767861389e-08
7.610000000000000000e+02 1.211520904499339686e-04 1.211218995083259326e-04 3.019094160802996836e-08
7.620000000000000000e+02 1.209076762649645051e-04 1.208776187908496165e-04 3.005747411489505750e-08
7.630000000000000000e+02 1.206640146282524214e-04 1.206340901488648515e-04 2.992447938756505450e-08
7.640000000000000000e+02 1.204211022920720749e-04 1.203913103368240079e-04 2.979195524806918127e-08
7.650000000000000000e+02 1.201789360268266726e-04 1.201492761272955937e-04 2.965989953108509500e-08
7.660000000000000000e+02 1.199375126209236694e-04 1.199079843108398149e-04 2.952831008384947327e-08
7.670000000000000000e+02 1.196968288806514534e-04 1.196674316958853832e-04 2.939718476606977701e-08
7.680000000000000000e+02 1.194568816300571970e-04 1.194276151086073667e-04 2.926652144983654293e-08
7.690000000000000000e+02 1.192176677108255212e-04 1.191885313928059902e-04 2.913631801953648647e-08
7.700000000000000000e+02 1.189791839821580544e-04 1.189501774097862885e-04 2.900657237176629641e-08
7.710000000000000000e+02 1.187414273206540208e-04 1.187125500382387762e-04 2.887728241524687938e-08
7.720000000000000000e+02 1.185043946201920625e-04 1.184756461741213242e-04 2.874844607073891464e-08
7.730000000000000000e+02 1.182680827918127799e-04 1.182394627305418218e-04 2.862006127095863717e-08
7.740000000000000000e+02 1.180324887636020577e-04 1.180039966376415572e-04 2.849212596049431560e-08
7.750000000000000000e+02 1.177976094805756248e-04 1.177692448424798988e-04 2.836463809572358045e-08
7.760000000000000000e+02 1.175634419045644267e-04 1.175352043089196956e-04 2.823759564473144724e-08
7.770000000000000000e+02 1.173299830141010419e-04 1.173018720175138149e-04 2.811099658722889214e-08
7.780000000000000000e+02 1.170989964665882622e-04 1.170709992154563098e-04 2.799725113195447159e-08
7.790000000000000000e+02 1.168687058092209577e-04 1.168408219119471657e-04 2.788389727379552246e-08
7.800000000000000000e+02 1.166391081019327254e-04 1.166113371686812520e-04 2.777093325147118081e-08
7.810000000000000000e+02 1.164102004207267593e-04 1.163825420634130613e-04 2.765835731370060736e-08
7.820000000000000000e+02 1.161819798575681220e-04 1.161544336898489931e-04 2.754616771913406348e-08
7.830000000000000000e+02 1.159544435202766250e-04 1.159270091575403434e-04 2.743436273628457949e-08
7.840000000000000000e+02 1.157275885324205502e-04 1.157002655917770936e-04 2.732294064346000004e-08
7.850000000000000000e+02 1.155014120332114279e-04 1.154742001334827293e-04 2.721189972869588000e-08
7.860000000000000000e+02 1.152759111773994248e-04 1.152488099391097364e-04 2.710123828968861511e-08
7.870000000000000000e+02 1.150510831351696537e-04 1.150240921805359249e-04 2.699095463372932713e-08
7.880000000000000000e+02 1.148269250920393099e-04 1.148000440449616733e-04 2.688104707763810297e-08
7.890000000000000000e+02 1.146034342487556746e-04 1.145766627348079728e-04 2.677151394769902791e-08
7.900000000000000000e+02 1.143806078211945389e-04 1.143539454676149463e-04 2.666235357959528170e-08
7.910000000000000000e+02 1.141584430402602676e-04 1.141318894759419251e-04 2.655356431834546556e-08
7.920000000000000000e+02 1.139369371517857813e-04 1.139104920072675405e-04 2.644514451823970735e-08
7.930000000000000000e+02 1.137160874164336636e-04 1.136897503238908845e-04 2.633709254277669004e-08
7.940000000000000000e+02 1.134958911095981088e-04 1.134696617028335116e-04 2.622940676460102749e-08
7.950000000000000000e+02 1.132763455213078451e-04 1.132502234357424031e-04 2.612208556544151044e-08
7.960000000000000000e+02 1.130574479561290981e-04 1.130314328287930525e-04 2.601512733604911101e-08
7.970000000000000000e+02 1.128391957330701005e-04 1.128132872025939610e-04 2.590853047613620476e-08
7.980000000000000000e+02 1.126215861854859253e-04 1.125957838920916074e-04 2.580229339431590856e-08
7.990000000000000000e+02 1.124046166609842559e-04 1.123789202464762170e-04 2.569641450804202070e-08
8.000000000000000000e+02 1.121882845213315614e-04 1.121626936290880057e-04 2.559089224354928184e-08
8.010000000000000000e+02 1.119725871423604382e-04 1.119471014173246428e-04 2.548572503579432102e-08
8.020000000000000000e+02 1.117575219138775342e-04 1.117321410025491347e-04 2.538091132839709449e-08
8.030000000000000000e+02 1.115430862395719064e-04 1.115178097899983186e-04 2.527644957358242397e-08
8.040000000000000000e+02 1.113292775369243955e-04 1.113041051986922767e-04 2.517233823212236857e-08
8.050000000000000000e+02 1.111160932371177586e-04 1.110910246613444835e-04 2.506857577327900709e-08
8.060000000000000000e+02 1.109035307849472093e-04 1.108785656242724675e-04 2.496516067474751807e-08
8.070000000000000000e+02 1.106915876387316893e-04 1.106667255473090959e-04 2.486209142259965354e-08
8.080000000000000000e+02 1.104802612702263190e-04 1.104555019037150936e-04 2.475936651122818231e-08
8.090000000000000000e+02 1.102695491645346991e-04 1.102448921800914123e-04 2.465698444329086663e-08
8.100000000000000000e+02 1.100594488200226081e-04 1.100348938762929550e-04 2.455494372965580215e-08
8.110000000000000000e+02 1.098499577482319709e-04 1.098255045053426262e-04 2.445324288934657247e-08
8.120000000000000000e+02 1.096410734737957081e-04 1.096167215933462215e-04 2.435188044948819462e-08
8.130000000000000000e+02 1.094327935343529789e-04 1.094085426794077251e-04 2.425085494525312395e-08
8.140000000000000000e+02 1.092251154804652226e-04 1.092009653155454188e-04 2.415016491980797712e-08
8.150000000000000000e+02 1.090180368755331230e-04 1.089939870666088598e-04 2.404980892426067194e-08
8.160000000000000000e+02 1.088115552957136120e-04 1.087876055101960068e-04 2.394978551760787160e-08
8.170000000000000000e+02 1.086056683298379315e-04 1.085818182365712542e-04 2.385009326668267713e-08
8.180000000000000000e+02 1.084003735793303858e-04 1.083766228485842799e-04 2.375073074610319325e-08
8.190000000000000000e+02 1.081956686581271213e-04 1.081720169615889060e-04 2.365169653822086273e-08
8.200000000000000000e+02 1.079915511925965733e-04 1.079679982033635049e-04 2.355298923307001161e-08
8.210000000000000000e+02 1.077880188214592485e-04 1.077645642140309310e-04 2.345460742831677581e-08
8.220000000000000000e+02 1.075850691957091609e-04 1.075617126459799567e-04 2.335654972920943391e-08
8.230000000000000000e+02 1.073826999785354171e-04 1.073594411637868846e-04 2.325881474852841230e-08
8.240000000000000000e+02 1.071809088452442484e-04 1.071577474441377152e-04 2.316140110653701503e-08
8.250000000000000000e+02 1.069796934831821275e-04 1.069566291757511960e-04 2.306430743093247127e-08
8.260000000000000000e+02 1.067790515916588307e-04 1.067560840593020325e-04 2.296753235679715146e-08
8.270000000000000000e+02 1.065789808818716115e-04 1.065561098073450618e-04 2.287107452655055450e-08
8.280000000000000000e+02 1.063794790768297671e-04 1.063567041442398602e-04 2.277493258990139078e-08
8.290000000000000000e+02 1.061820693159729045e-04 1.061593807220945142e-04 2.268859387838810668e-08
8.300000000000000000e+02 1.059852184286134492e-04 1.059626158945214041e-04 2.260253409204168806e-08
8.310000000000000000e+02 1.057889241970676821e-04 1.057664074450142546e-04 2.251675205342477285e-08
8.320000000000000000e+02 1.055931844150351668e-04 1.055707531684437980e-04 2.243124659137534180e-08
8.330000000000000000e+02 1.053979968875264604e-04 1.053756508709854987e-04 2.234601654096568046e-08
8.340000000000000000e+02 1.052033594307921657e-04 1.051810983700487008e-04 2.226106074346243291e-08
8.350000000000000000e+02 1.050092698722520789e-04 1.049870934942057885e-04 2.217637804628637108e-08
8.360000000000000000e+02 1.048157260504249737e-04 1.047936340831219981e-04 2.209196730297273299e-08
8.370000000000000000e+02 1.046227258148591991e-04 1.046007179874860695e-04 2.200782737313202773e-08
8.380000000000000000e+02 1.044302670260631682e-04 1.044083430689407625e-04 2.192395712241069799e-08
8.390000000000000000e+02 1.042383475554369454e-04 1.042165072000144976e-04 2.184035542245242458e-08
8.400000000000000000e+02 1.040469652852040903e-04 1.040252082640532276e-04 2.175702115085962942e-08
8.410000000000000000e+02 1.038561181083440309e-04 1.038344441551528784e-04 2.167395319115529622e-08
8.420000000000000000e+02 1.036658039285249784e-04 1.036442127780922367e-04 2.159115043274501612e-08
8.430000000000000000e+02 1.034760206600372084e-04 1.034545120482663257e-04 2.150861177087927154e-08
8.440000000000000000e+02 1.032867662277270056e-04 1.032653398916203911e-04 2.142633610661621970e-08
8.450000000000000000e+02 1.030980385669311508e-04 1.030766942445843605e-04 2.134432234678461175e-08
8.460000000000000000e+02 1.029098356234115305e-04 1.028885730540075888e-04 2.126256940394688064e-08
8.470000000000000000e+02 1.027221553532905177e-04 1.027009742770941574e-04 2.118107619636266253e-08
8.480000000000000000e+02 1.025349957229870724e-04 1.025138958813391241e-04 2.109984164795276801e-08
8.490000000000000000e+02 1.023483547091525293e-04 1.023273358444642701e-04 2.101886468826283918e-08
8.500000000000000000e+02 1.021622302986077550e-04 1.021412921543553244e-04 2.093814425242800251e-08
8.510000000000000000e+02 1.019766204882801419e-04 1.019557628089989994e-04 2.085767928113722071e-08
8.520000000000000000e+02 1.017915232851413485e-04 1.017707458164207439e-04 2.077746872059821691e-08
8.530000000000000000e+02 1.016069367061452961e-04 1.015862391946227941e-04 2.069751152250243534e-08
8.540000000000000000e+02 1.014228587781670199e-04 1.014022409715230252e-04 2.061780664399067030e-08
8.550000000000000000e+02 1.012392875379415066e-04 1.012187491848938833e-04 2.053835304761846353e-08
8.560000000000000000e+02 1.010562210320029925e-04 1.010357618823016704e-04 2.045914970132189865e-08
8.570000000000000000e+02 1.008736573166252510e-04 1.008532771210468723e-04 2.038019557838398124e-08
8.580000000000000000e+02 1.006915944577617855e-04 1.006712929681043785e-04 2.030148965740086999e-08
8.590000000000000000e+02 1.005100305309864286e-04 1.004898075000641765e-04 2.022303092224846527e-08
8.600000000000000000e+02 1.003289636214347273e-04 1.003088188030726828e-04 2.014481836204928213e-08
8.610000000000000000e+02 1.001483918237456807e-04 1.001283249727745347e-04 2.006685097113969732e-08
8.620000000000000000e+02 9.996831324200357283e-05 9.994832411425453157e-05 1.998912774903715652e-08
8.630000000000000000e+02 9.978872598968053663e-05 9.976881434198013100e-05 1.991164770040783487e-08
8.640000000000000000e+02 9.960962818957956588e-05 9.958979377974452863e-05 1.983440983503450269e-08
8.650000000000000000e+02 9.943101797377762159e-05 9.941126056060983220e-05 1.975741316778451685e-08
8.660000000000000000e+02 9.925289348356945674e-05 9.923321282685087282e-05 1.968065671857820269e-08
8.670000000000000000e+02 9.907525286941182058e-05 9.905564872989946340e-05 1.960413951235741778e-08
8.680000000000000000e+02 9.889809429086774415e-05 9.887856643028868422e-05 1.952786057905416541e-08
8.690000000000000000e+02 9.872141591655177455e-05 9.870196409759821206e-05 1.945181895355987311e-08
8.700000000000000000e+02 9.854521592407497878e-05 9.852583991039928334e-05 1.937601367569431380e-08
8.710000000000000000e+02 9.836949249999086913e-05 9.835019205620068735e-05 1.930044379017527473e-08
8.720000000000000000e+02 9.819424383974136928e-05 9.817501873139478650e-05 1.922510834658815035e-08
